name,err_msg,num_iterations,message_size_B,block_size_B,FEC,num_lost_rdma_packets,is_gpu_bm,num_gpu_blocks,threads_per_gpu_block,time_ns,time_ns_stddev
"Xorec/iterations:1",,10,134217728,262144,"FEC(2,1)",0,0,0,0,2.72432e+07,19226.1
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(2,1)",0,0,0,0,2.42878e+07,11987.8
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,0,0,0,2.52109e+08,263982
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,0,0,0,4.73986e+07,24923.5
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,0,0,0,2.61113e+07,22011.2
"Xorec/iterations:1",,10,134217728,262144,"FEC(4,2)",0,0,0,0,2.72809e+07,17402.3
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(4,2)",0,0,0,0,3.46337e+07,58539.9
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,0,0,0,2.56959e+08,229980
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,0,0,0,5.16611e+07,16496.3
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,0,0,0,3.24036e+07,119659
"Xorec/iterations:1",,10,134217728,262144,"FEC(8,4)",0,0,0,0,2.73211e+07,21422.3
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(8,4)",0,0,0,0,5.09998e+07,73983.7
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,0,0,0,2.44606e+08,277522
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,0,0,0,3.98036e+07,42431.2
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,0,0,0,3.03074e+07,342530
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,4)",0,0,0,0,2.16499e+07,19890.3
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,4)",0,0,0,0,4.62067e+07,92414.5
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,0,0,0,2.61689e+08,490105
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,0,0,0,5.90933e+07,45751.3
"ISA-L (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,0,0,0,5.7656e+07,350737
"Xorec/iterations:1",,10,134217728,262144,"FEC(16,8)",0,0,0,0,2.73288e+07,15090.8
"CM256 (MDS)/iterations:1",,10,134217728,262144,"FEC(16,8)",0,0,0,0,8.00139e+07,108982
"Wirehair (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,0,0,0,2.10356e+08,184445
"Leopard (MDS)/iterations:1",,10,134217728,262144,"FEC(32,8)",0,0,0,0,4.58885e+07,35360.2
